000f311c-c22e-4885-a640-2b2513de1ce2.jpg,1, 2, 6°, 347, 272
000f9e50-58ec-42d7-b2dc-885d7b6940ab.jpg,1, 2, 7°, 347, 272
000fd56a-a79b-47b9-9af3-65486ca3cc1e.jpg,1, 2, 2°, 353, 276
001051dc-9482-415a-91ec-bc38a0c2d36d.jpg,1, 2, 0°, 356, 269
0010f9b8-db20-4681-b33d-b96aeb65f37f.jpg,1, 2, 2°, 249, 191
0011c7e9-a940-42c4-8055-fe7d48b794ee.jpg,1, 2, 2°, 343, 268
0011d1d5-dca8-4bee-b8ce-41257aca9bc7.jpg,1, 0, NaN, 347, 272
0012442c-990e-4dd3-acdc-5ee1dfacef58.jpg,1, 3, NaN, 342, 258
00129fb6-1e98-4ff2-8f3e-92cf87f09dc9.jpg,1, 4, NaN, 342, 261
0012ee9d-871a-448f-a288-e6f54554b3e6.jpg,1, 2, 3°, 356, 270
0013f0a9-7a21-4f9f-b0cb-5f0042596460.jpg,1, 2, 2°, 344, 265
001469fe-1b6b-45c7-ac4f-ce3b16ddb5cd.jpg,1, 2, 2°, 352, 270
0014b8c4-a923-4515-bc2c-afaf08f4706c.jpg,1, 2, 0°, 347, 272
0016db61-bcec-474c-99f3-a7c682642947.jpg,1, 2, 3°, 352, 270
0017028c-2fbb-465d-beaa-18f54bed4524.jpg,1, 2, 2°, 263, 209
0017355d-0855-4ca9-a70b-2fb9b78123c4.jpg,1, 2, 9°, 261, 208
0017c94a-3af8-47ce-9da5-100a1f1c8fa7.jpg,1, 2, 0°, 346, 268
0018428d-d2b2-44d9-a3a5-b2f66c73fbcd.jpg,1, 2, 3°, 342, 264
00186ffd-7e41-43d4-ae27-836ce8a8a7af.jpg,1, 3, NaN, 338, 262
0018ca1d-d885-4ada-b208-1e167acf5093.jpg,1, 2, 2°, 344, 267
0018dd65-4f66-4493-962a-d656d2a02ef9.jpg,1, 2, 0°, 348, 271
00190ea6-6458-4baa-a203-b7c2e889f285.jpg,1, 3, NaN, 280, 215
001a031f-22a2-4ee1-b398-f0310a0cce90.jpg,1, 2, 18°, 264, 211
001a5380-b637-4035-bddf-30c7f6f84b2d.jpg,1, 2, 1°, 484, 395
001a8728-4cf4-44ec-b423-bfeb5dd05e6f.jpg,1, 2, 4°, 280, 215
001a91aa-2653-4e66-a9df-d73104986c01.jpg,1, 2, 4°, 264, 211
001b3e58-0489-4367-bb1f-98de0a6efb3f.jpg,2, 1, NaN, 350, 269
001c8977-d70c-4df9-beb7-bc267fb09427.jpg,1, 3, NaN, 347, 267
001cdd15-376c-41c0-8868-9351577cb6d1.jpg,1, 2, 4°, 350, 274
001d1a3c-bac2-49b6-b968-ba3b6539541b.jpg,1, 2, 7°, 345, 271
001d23ab-b224-47f7-858f-66210a41ab77.jpg,1, 2, 8°, 352, 269
001d271f-6c1d-4d16-b75f-6b28e9d2913d.jpg,1, 2, 12°, 264, 211
001d4390-f6b6-46d4-a321-aacee0073602.jpg,1, 2, 0°, 344, 265
001d8c96-06e6-4fdc-8b05-9d40fbcf8e3f.jpg,1, 2, 5°, 348, 265
001e6f2a-0ae8-4265-92da-e902ae11df33.jpg,1, 2, 6°, 354, 260
001e9e70-1189-48cd-a3fb-5b67301a9eda.jpg,1, 2, 0°, 498, 389
001f03e2-efe9-482c-8eed-199268daff16.jpg,1, 3, NaN, 348, 272
001f439b-4f21-4dea-94c4-a29ba0b45b12.jpg,1, 0, NaN, 264, 211
001f6f5d-afcf-4bfa-901d-83616241b2fd.jpg,1, 2, 0°, 342, 271
001f7d87-c3aa-4168-8f53-db0e9b245994.jpg,1, 2, 2°, 360, 261
002147e1-e480-4bd1-8448-e946f72625c6.jpg,1, 2, 2°, 347, 273
00214b68-76f0-4612-99c8-e275e7087485.jpg,1, 2, 5°, 476, 370
00218daf-eca1-4020-8326-97987202a173.jpg,1, 2, 5°, 323, 255
0021afe8-a4fc-47ba-9d15-e2ee80ee16e1.jpg,1, 0, NaN, 348, 269
00227065-0697-42e2-b1bb-6690d7454a1e.jpg,1, 2, 0°, 333, 259
0024e7f3-a8f2-4256-8c5e-f88d4636c59d.jpg,2, 2, 5°, 347, 272
0024ff6d-37c7-4483-a30b-cbd618b4a20a.jpg,1, 3, NaN, 349, 263
00250bce-b139-4c0e-a8e0-259b91e35552.jpg,1, 2, 5°, 341, 267
00250e8b-a9d6-4539-bcde-5f32988b98f0.jpg,1, 2, 2°, 340, 274
00259c08-7551-4aa5-ae0c-58cc342c6723.jpg,1, 2, 1°, 346, 263
0026465b-deac-4731-ac37-9badc6545bd7.jpg,1, 2, 2°, 264, 209
0027cf23-f645-46a2-aad9-f97b8ad6b216.jpg,1, 2, 0°, 347, 272
0027dd26-daf3-4045-9c7f-9ded112adbb6.jpg,2, 2, 3°, 346, 273
00282072-dddb-4cee-82d1-bc3bcf7a3354.jpg,1, 2, 0°, 261, 208
0028244b-7b8f-4823-9b95-be8a3f7223ed.jpg,2, 2, 2°, 347, 273
00282f59-b85f-4161-9a20-822681f0017f.jpg,1, 1, NaN, 350, 280
002846c1-3a61-47a3-9717-ecdc347bd567.jpg,1, 3, NaN, 340, 265
00285192-b4e8-49ff-b60d-52f8049186e3.jpg,1, 2, 4°, 261, 207
002927ab-4e56-452c-b519-8289c5ede141.jpg,1, 2, 7°, 350, 273
0029483d-b1c7-4f27-ac9b-f58a59738b0e.jpg,1, 1, NaN, 346, 267
0029e5ea-2e8c-4b0b-87db-c6901b5a9e07.jpg,1, 2, 0°, 321, 256
002a7681-f5f5-457c-ae53-ac3756ac34ad.jpg,1, 2, 0°, 345, 259
002a84cc-195f-43f4-9287-4d50821e4384.jpg,1, 2, 7°, 360, 295
002a9788-5338-40c5-90ac-e8c85d685589.jpg,1, 2, 0°, 353, 270
002abd7d-801d-4371-a453-03edf7b8da67.jpg,1, 2, 4°, 434, 339
002b935c-ad13-4126-8e0f-47ba832171b7.jpg,1, 2, 2°, 348, 267
002c3819-5bae-4be0-9c21-c05b6894d259.jpg,1, 2, 4°, 484, 382
002c4dc0-202f-4739-923b-61f259d6807c.jpg,1, 2, 17°, 340, 264
002c6093-6323-47e6-ab46-209659163512.jpg,1, 2, 6°, 390, 290
002d7a98-d83f-4ec3-af5d-5d3554ca3439.jpg,1, 2, 0°, 347, 273
002da04a-0254-4c2e-8f6c-3a91a5a67a27.jpg,1, 2, 3°, 347, 272
002dc19a-610b-4965-8fc4-15115c4e51fd.jpg,1, 2, 6°, 477, 388
002e5a7c-07f0-491d-8a97-d72ac5305526.jpg,1, 2, 3°, 496, 404
002f6ecd-631b-42b2-9f4c-57ae9f7bc095.jpg,1, 2, 9°, 349, 271
002fb277-52b7-4122-adb2-d86790c9ed2b.jpg,1, 2, 4°, 349, 268
0030e412-4782-4b3a-b318-29d6390cce91.jpg,1, 2, 2°, 363, 277
0031ce7b-4966-4931-be60-13d4a2dc6458.jpg,1, 2, 5°, 347, 265
00337df9-ef28-45b9-a9ea-13c418f516c8.jpg,1, 2, 0°, 513, 397
0033865e-b25f-4d22-8297-a1d7427ca9e9.jpg,1, 2, 8°, 434, 337
0036127d-c00c-4d07-b797-a952f2ead735.jpg,1, 2, 3°, 347, 272
0036b5a1-8bbe-4647-aebf-ae22d251c7fb.jpg,1, 2, 3°, 335, 263
00370699-8e54-47f9-a9ef-897040668c25.jpg,1, 3, NaN, 347, 272
0037504b-f0cb-41d5-bf93-764d8133b20e.jpg,1, 2, 3°, 347, 272
0037f5cd-5c7f-4cb2-a93c-dca700e629d8.jpg,1, 2, 0°, 350, 270
00383d90-85a7-4483-8fda-83708a0b5103.jpg,1, 2, 5°, 346, 263
0039abd3-526d-4d39-951c-95ea781904be.jpg,2, 2, 12°, 479, 390
003a049d-0680-4e5c-b2cd-b06af2ba9e76.jpg,1, 2, 10°, 280, 215
003a4eb3-ad28-4ae7-ab4d-e5e02a787e53.jpg,1, 2, 8°, 337, 263
003c74b9-537b-4853-938d-84331a61559c.jpg,1, 2, 2°, 351, 266
003c9af0-7c39-4034-86e7-5260378b0e55.jpg,1, 2, 6°, 363, 276
003ca19f-d3c5-487a-b43a-cfe5ca856074.jpg,1, 2, 2°, 264, 211
003cb79b-1606-4512-8b8c-d389458b4993.jpg,1, 3, NaN, 468, 368
003cd542-91d1-4f53-8584-35fd6819e8df.jpg,1, 2, 5°, 352, 270
003da2d5-78d0-4c3c-a6a3-982a849ef431.jpg,1, 2, 3°, 420, 330
003dd75e-0349-4793-bd68-3f58bdd18df7.jpg,1, 2, 13°, 264, 211
003efd82-0c00-406c-b8ac-e801e1c90c96.jpg,1, 2, 11°, 347, 272
003f8c07-39f3-46ef-8e43-44d07054e384.jpg,1, 2, 4°, 264, 211
0040767c-b81b-46da-bc54-bc79c84f4dbd.jpg,1, 2, 46°, 340, 259
0040b3d8-ba1b-43e5-b0b8-a7fbc4f2bc7a.jpg,1, 2, 4°, 338, 264
00416a54-ca6a-47be-a388-55833aae46f6.jpg,1, 2, 4°, 347, 272
004219f8-722e-4291-b670-ac538ee188d6.jpg,1, 2, 7°, 280, 215
00421aec-df7d-4825-b744-9e5ed33a3275.jpg,1, 2, 5°, 380, 293
0042267f-e4f2-4105-ac17-fd4f75e82ff4.jpg,1, 2, 8°, 343, 267
00430d9b-a150-4115-b109-d036ac812a91.jpg,1, 2, 7°, 350, 269
0044045f-5913-4dc5-b881-70ef1308f0b1.jpg,1, 2, 3°, 342, 272
004449c7-5fb6-4583-a3e7-64e4dbc32984.jpg,1, 2, 12°, 349, 273
00456ea5-5a51-4994-85ff-643cf07fffe1.jpg,1, 2, 2°, 355, 272
004618c5-46d7-4878-b0aa-f7bfcb03f67e.jpg,1, 3, NaN, 350, 275
0046de36-c1e6-4568-b639-5a84acc4f77b.jpg,2, 1, NaN, 353, 275
00471b77-1528-4a6b-9452-a4f86af2f9a8.jpg,1, 2, 2°, 356, 266
00474ea0-6d2a-4181-9e81-07ab80c140f6.jpg,1, 3, NaN, 347, 272
0047632e-6e49-4016-92dc-86a6178ffed7.jpg,0, 2, 6°, 344, 275
0047fa0a-2d4b-4f95-907c-a07b3df11540.jpg,1, 2, 2°, 339, 271
0048a193-1ab7-450f-a8d2-e57555369eea.jpg,1, 2, 3°, 280, 215
0048bab8-6e97-49eb-a3cc-de270d23eb2d.jpg,1, 2, 5°, 355, 271
0048d4d5-eae5-418d-b5f9-774cb8d087f8.jpg,1, 2, 2°, 351, 273
0048ea22-e872-4586-9a42-022fdc29680e.jpg,1, 2, 0°, 490, 399
004a07f1-24bd-432c-9f6a-b3f085de29c7.jpg,1, 2, 2°, 505, 400
004beed2-31ac-4243-aeff-0201e7b02231.jpg,1, 2, 2°, 245, 193
004c163f-a529-451f-b761-7ee12c2d9e53.jpg,1, 3, NaN, 346, 268
004c5625-2b9d-45ca-be7c-9fae3619ce70.jpg,1, 2, 2°, 344, 266
004d8193-8a4b-4784-a28a-9d9978852637.jpg,1, 2, 3°, 320, 252
004dba94-93ea-4428-8ed8-9f449f459963.jpg,1, 2, 3°, 341, 267
004ed41f-6d30-4e37-a6ce-775f3ec6f2c6.jpg,1, 2, 2°, 280, 215
004f0113-b2b7-438a-b660-c2477067c0a0.jpg,1, 2, 4°, 280, 215
004f7c70-3ad0-4572-a322-ca3bc36309bf.jpg,1, 2, 4°, 349, 266
004fc6cb-fcd2-4c33-9c21-eef22c6fd5a1.jpg,1, 2, 2°, 347, 272
00506534-cc05-4977-ae45-4b236a2ef009.jpg,1, 3, NaN, 354, 260
00509ee6-39f1-4399-887f-5a64437bf667.jpg,1, 2, 19°, 349, 263
005134bf-f8fa-4b16-a0d1-25b9cba9769a.jpg,1, 2, 2°, 347, 272
0051b031-7c3d-451d-84f6-416f65edda4f.jpg,1, 2, 0°, 501, 388
0051f0d5-ec51-4e90-973f-eebcf5329d82.jpg,1, 2, 5°, 354, 260
0051f943-dd38-466c-9bb6-3a0d86b34c6d.jpg,1, 2, 5°, 280, 215
00522341-e173-4aec-b4c4-b38914e20636.jpg,1, 2, 2°, 509, 414
00522bcf-ec7f-481c-a4ba-2d21f4b341cd.jpg,1, 2, 6°, 487, 396
00527854-dae9-4d83-b9f2-7a70c4f021ed.jpg,1, 2, 2°, 349, 268
00527e2d-3bed-4b40-8d2e-4776e66831fc.jpg,1, 2, 2°, 261, 208
00533880-f4c7-40de-bd60-48d0422322b2.jpg,1, 2, 7°, 433, 334
005437eb-5663-4e04-b061-3ae02a6f1fc8.jpg,1, 0, NaN, 354, 260
0054dd72-0891-4790-8b39-66f0989735ca.jpg,1, 2, 0°, 332, 268
0054f2b6-6429-4203-ba29-2c127fd4f438.jpg,1, 2, 6°, 280, 215
00551986-2f14-423c-af3c-0ff9b20ee12c.jpg,1, 2, 8°, 489, 398
005527af-e42a-4333-b09e-cd6f937a0468.jpg,1, 2, 3°, 472, 384
0055467c-97c5-4b5e-9fe4-ad8698cc3372.jpg,1, 2, 6°, 401, 301
00558193-b845-453a-8ff1-4faf0674c7b2.jpg,1, 2, 2°, 353, 264
005597b1-444f-444f-927c-f3f632b11193.jpg,1, 2, 3°, 348, 263
0055c85f-2c5b-4ebb-932a-a8cc92e8a01a.jpg,1, 2, 2°, 345, 270
0055ccb5-1f32-4c36-b6fc-16430d58587e.jpg,1, 2, 0°, 335, 266
00563c3a-e8f4-4818-9868-0576e00f9dfa.jpg,1, 2, 0°, 346, 270
0056a414-0a3d-42bc-9afc-40d08030f572.jpg,1, 2, 18°, 261, 208
0056f2c3-9872-468c-9a99-84c547e03251.jpg,1, 2, 5°, 348, 270
005734be-d851-47b5-b9a5-92ce52857c97.jpg,1, 2, 0°, 409, 316
00574d9b-2722-402a-9492-633d80a4e73d.jpg,1, 2, 3°, 348, 271
00577158-faf8-43bc-9547-b6fabd580c0e.jpg,1, 3, NaN, 344, 267
0057d80d-806e-476b-8ef3-c043ef47f86e.jpg,1, 2, 4°, 348, 263
0057f2c4-5e7c-4817-b2cd-56e6b412f9fc.jpg,1, 2, 19°, 248, 193
0059a79b-bf6c-4dcf-bb12-9ecf24f4c703.jpg,1, 2, 2°, 350, 275
005b7217-e828-4d95-8031-11b76b921796.jpg,1, 2, 6°, 263, 209
005b7e34-adfb-4120-8dc2-a46ebde87918.jpg,1, 2, 8°, 348, 266
005bbdfa-03cc-46b7-a822-ee10a66b3c85.jpg,2, 2, 0°, 391, 332
005d69ba-c1d9-4102-a767-6b2ef4d8dd4d.jpg,1, 2, 10°, 358, 278
005dfa38-b76e-496d-a5e8-49993919e99e.jpg,1, 2, 0°, 392, 305
005e8008-98e9-4109-a39f-0941a2796802.jpg,1, 2, 7°, 175, 135
005e823c-636e-49b2-9d22-a4b1762b6362.jpg,1, 3, NaN, 347, 272
005e83ff-c752-4fa4-a32c-8f83ebbcb4b3.jpg,1, 2, 5°, 365, 286
005eee0e-2122-4b2f-934e-bcaf620be70d.jpg,1, 2, 2°, 347, 272
005f2e16-f12a-4efa-975c-e71264f36ceb.jpg,1, 2, 10°, 339, 265
005f656f-de2f-484e-930a-11fe1f53309d.jpg,1, 2, 13°, 347, 272
005fd746-9fe1-4252-857b-dbf99338a288.jpg,1, 2, 5°, 280, 215
006080e5-446f-4af9-9662-77833c692e13.jpg,1, 2, 2°, 345, 267
00610770-bf94-4a96-9928-563572489e25.jpg,1, 2, 0°, 340, 262
00615753-f9a7-4fca-afd0-b61070dc73f5.jpg,1, 2, 2°, 354, 260
0062189b-505b-413c-b796-53cf43fa0265.jpg,1, 2, 2°, 350, 273
0062a9ca-a994-4c7f-81da-45e5c57e0dda.jpg,1, 2, 7°, 333, 254
0062c429-28c4-42bb-92a6-3138edcffa8c.jpg,1, 2, 1°, 352, 271
0062c6f8-dd1c-4fed-9a9b-d2c772703c3a.jpg,1, 2, 0°, 348, 271
0062e69d-0cba-49c0-934f-d4faaaecae36.jpg,2, 2, 2°, 340, 268
0062f324-d57b-4576-9730-64f14f8adf15.jpg,1, 0, NaN, 347, 272
006318ec-1370-4cc8-aadb-2fa746e292b2.jpg,1, 2, 4°, 346, 264
0063f23a-11fb-4760-8885-d98ff9e757a1.jpg,1, 2, 2°, 354, 260
0063fa78-48ef-4f05-ad53-d9416db3f475.jpg,1, 2, 7°, 346, 265
00647d36-750c-461d-a744-679d0f31be81.jpg,1, 2, 3°, 480, 391
0064c5f9-74dd-4e4f-a7b7-bd058c7b232b.jpg,1, 2, 2°, 344, 263
0064defa-3d10-4f03-8946-f1db2d611158.jpg,1, 2, 0°, 344, 271
0064e202-a898-4693-af5a-b4eb522ab066.jpg,1, 2, 8°, 261, 208
00650f55-a307-47d2-a998-47818e891026.jpg,1, 2, 1°, 352, 271
0065cd68-4d48-49ce-ba7a-1c68baa8e675.jpg,2, 2, 2°, 543, 421
006603e8-fb62-44e4-8982-d191aae411d0.jpg,1, 2, 3°, 349, 263
00665c44-a396-4f51-9f37-3ca73a7b7f51.jpg,1, 2, 7°, 336, 266
00668cd0-878a-4267-b1b4-a32b4a8b7be3.jpg,1, 2, 2°, 344, 270
0066cac3-442f-48af-b119-427f990e27df.jpg,1, 2, 5°, 346, 267
00670d39-51fe-4827-a26d-273de122b351.jpg,1, 2, 2°, 345, 262
00674053-0000-4fdb-8cb5-59c2cda3a4d2.jpg,1, 2, 2°, 347, 272
00679f4c-5835-4865-adb0-4225002d4239.jpg,1, 2, 2°, 351, 271
0067a83c-2e68-4fd0-acc2-cbac73f8d4ab.jpg,1, 2, 11°, 343, 271
0067bf0f-e72b-4fa0-914c-bdd001985d34.jpg,1, 2, 2°, 280, 215
0067e4b4-542d-4a8a-a6c4-bd36dab6ecbc.jpg,1, 2, 1°, 346, 263
00695260-0549-4d45-adf5-3f72a47dac0d.jpg,1, 2, 2°, 349, 267
0069d7e9-db05-4745-a75e-8cbd336137ff.jpg,1, 0, NaN, 357, 269
0069f42c-9e2f-43e7-b0fc-3cf527e9eb19.jpg,1, 1, NaN, 245, 193
006a13d6-c9a4-41cf-8f47-af90c112dbd8.jpg,1, 2, 2°, 333, 266
006abdcb-c18d-4ace-b01c-a2549b26af5e.jpg,1, 2, 4°, 341, 266
006c8ea7-9877-4677-a0ea-30af496c40fc.jpg,1, 2, 2°, 347, 272
006c9aef-bdec-4b56-ab36-bb92d052fc1d.jpg,1, 2, 8°, 264, 211
006d04e2-0dd5-4eef-bee7-3c161a44348d.jpg,1, 2, 0°, 344, 263
006d9d61-1057-4d37-95d3-1b0475a75080.jpg,1, 2, 3°, 344, 267
006dab8a-eb2f-406a-9ca3-62009500e6bb.jpg,1, 2, 5°, 351, 269
006de893-32a1-4474-993a-73145cd21952.jpg,1, 1, NaN, 264, 205
006e6de6-5def-4232-adae-c1952e972b88.jpg,1, 2, 6°, 264, 211
006ecc1e-1954-4d5d-a11a-f814adff3b7b.jpg,2, 2, 5°, 346, 268
006f84d8-e336-474c-aedf-b62fba6a75cc.jpg,1, 2, 2°, 345, 268
006fb595-15e3-441d-a1d7-0ddfad949380.jpg,1, 2, 4°, 349, 272
00703f80-64bf-4935-91ce-c46a47586e5c.jpg,1, 1, NaN, 355, 260
0070e506-8a00-4a51-bdd0-1f5383f383f9.jpg,1, 2, 8°, 261, 208
0070fef0-f578-4c81-93a7-770bf3b3d366.jpg,1, 2, 5°, 344, 270
00727261-0cfc-4aa7-9156-601f0c2e4683.jpg,1, 2, 3°, 430, 350
007383ea-924d-4984-83a5-b5247b628720.jpg,1, 2, 2°, 348, 272
0073e883-12e5-4db9-95ac-45fc1dd0f5d8.jpg,1, 2, 3°, 347, 272
0074cbce-8aae-431a-8502-9889f2b3b34a.jpg,1, 2, 5°, 363, 277
00753ffb-a6d0-4ca4-a5a3-a9efb19e4445.jpg,1, 2, 0°, 349, 267
00760514-4a3c-4c01-9abd-020c2151c23c.jpg,1, 2, 2°, 508, 399
00762458-fa7d-45aa-9a4b-2f84107688bd.jpg,1, 3, NaN, 280, 215
0076ac10-f301-4580-9246-8c5538130a9d.jpg,1, 2, 5°, 335, 257
0078d2e1-1afd-4d8d-ab2f-86590de771a5.jpg,1, 2, 2°, 341, 261
00793bec-cc53-40db-99f5-e0600efebf47.jpg,1, 2, 7°, 473, 385
00795626-987a-4bf9-9412-9552b52a0a99.jpg,1, 2, 1°, 352, 263
007a48f6-9bd1-4acc-90ba-52bb5a84da56.jpg,1, 2, 4°, 349, 273
007abb61-3e9d-4240-a4a4-f2981a1fe4d6.jpg,1, 2, 2°, 345, 263
007ace20-0ddd-4782-a6ec-9d2055258a4e.jpg,1, 2, 4°, 526, 407
007b52a2-f38e-4e7e-81b1-721979a93ca7.jpg,1, 2, 5°, 348, 270
007b680e-e4dd-4a30-9ead-bc85fa4f9a62.jpg,1, 2, 2°, 333, 264
007bd194-97c7-4bae-b768-9fdf335621d6.jpg,1, 2, 3°, 516, 400
007c3d79-52f3-4c96-a1ea-e52f49ed2ade.jpg,1, 2, 3°, 264, 209
007c5d63-d416-4000-a3dc-b7538c069b57.jpg,1, 2, 2°, 264, 209
007cccee-c8e4-42e4-804b-da3ad03ef341.jpg,1, 2, 2°, 353, 272
007df2a2-d79f-4376-8503-287e7d831344.jpg,1, 2, 3°, 346, 261
007df77a-a84e-466f-a3dd-e70653c670fd.jpg,1, 2, 4°, 348, 269
007e1943-18f6-44c2-8d18-2a4857348670.jpg,1, 2, 7°, 352, 270
007e3113-f59a-4b0e-8920-392f8d504f3d.jpg,1, 2, 5°, 348, 266
007f6c92-4771-4f81-a161-d612a9573def.jpg,1, 2, 2°, 349, 269
007fa4f1-027d-4ff9-a96e-ab6108a38497.jpg,1, 2, 16°, 354, 260
007fcfda-78d5-4629-9a68-8fe148a4267e.jpg,1, 2, 10°, 349, 270
00812f84-76e4-4ed3-a702-dc4e69b19e42.jpg,1, 2, 2°, 341, 272
00820f40-40ac-46d7-82bb-bf201c946360.jpg,1, 2, 0°, 346, 267
00823c78-6bde-4b34-9930-f7bc159559ab.jpg,1, 2, 4°, 344, 265
0083cd34-5b10-467e-a5ae-f3ad8a760734.jpg,1, 0, NaN, 355, 278
00847e38-24ba-4546-beb9-20b92d212209.jpg,1, 2, 1°, 344, 265
0084b5f3-8ce9-447c-8df6-c4ff99690bf0.jpg,1, 2, 1°, 343, 259
0084e2d0-d970-45f9-b7fc-639d5a1cbfe8.jpg,1, 3, NaN, 265, 210
0085638a-8d63-4c01-893f-cb78cf71f848.jpg,1, 2, 8°, 337, 263
00858d6f-fd88-4ab8-81a6-afa423339b96.jpg,1, 1, NaN, 355, 276
0085b972-13f2-490e-912c-f53aa54af103.jpg,1, 2, 8°, 521, 402
0085e9cc-276c-4260-971c-8bee51f62b3c.jpg,1, 2, 17°, 280, 215
0086435e-ab36-40b6-86ca-01ac45452ea5.jpg,1, 2, 2°, 347, 272
0086dbf0-0f1d-4db8-9473-85edcfe03e60.jpg,2, 2, 2°, 359, 262
0086fbd6-097d-47ff-8da8-3f0d2f8d970b.jpg,1, 2, 5°, 346, 270
00884507-f06a-44b6-b17e-9b8da4d50428.jpg,1, 2, 10°, 264, 211
008a478b-6fab-4e1b-9068-807b734e5f84.jpg,1, 2, 1°, 339, 264
008a9708-4b67-49b6-8278-79e3bf23f01d.jpg,1, 2, 2°, 347, 272
008ae259-a17e-47ff-8e16-4b4d72c5d695.jpg,1, 2, 4°, 495, 403
008b5b53-6b6d-461d-bcab-6bdb0521a106.jpg,1, 2, 0°, 347, 272
008c7a8b-917b-4da1-86e5-68607cc75ebc.jpg,1, 2, 2°, 347, 264
008c8c1f-072b-4c82-b619-d151a14eeadd.jpg,1, 2, 3°, 350, 267
008cd2c5-ad07-4f80-842a-b2ac837c4258.jpg,1, 2, 3°, 388, 316
008d061d-28df-4c03-8f99-917f42a99629.jpg,1, 2, 2°, 355, 278
008d4a11-205c-4e52-9995-0a2d58b33863.jpg,1, 2, 0°, 301, 228
008df175-9ac6-4631-9f4f-6fc2a1b07eb1.jpg,1, 1, NaN, 347, 263
008e12f9-db35-441d-a185-f0b0e301b1a0.jpg,1, 2, 0°, 347, 272
008e75c8-f0df-402f-8884-ae959a193729.jpg,1, 2, 2°, 347, 272
008ec97c-59ab-4c04-8a97-6b430b042d41.jpg,1, 2, 1°, 346, 265
008f1df6-5862-4f8e-9467-c1f8ad2ccfcd.jpg,1, 2, 4°, 338, 273
009096b4-2ee6-441b-834d-ac8c7535d699.jpg,1, 2, 8°, 347, 271
00915b2b-c313-4774-81fc-2adbcdc0cc74.jpg,2, 2, 3°, 345, 273
00915f2d-7021-4e0d-a395-f282d4d5623e.jpg,1, 2, 4°, 263, 209
